raceId,year,round,date,race_name,constructorId,constructorRef,team,team_points,best_finish,win,podium,best_grid_position,pole_position,team_mapping,sponsor,ticker,exchange,start_year,end_year,include_main_model,sponsor_type,source_url,notes,stock_trading_date,stock_pre_event_date,stock_t3_end_date,stock_pre_event_close,stock_event_close,stock_t3_end_close,stock_return_t1,stock_return_t3,market_trading_date,market_pre_event_date,market_t3_end_date,market_pre_event_close,market_event_close,market_t3_end_close,market_return_t1,market_return_t3,vix_trading_date,vix_return_t1,vix_return_t3,vix_level_t1,abnormal_return_t1,abnormal_return_t3,team_points_10,stock_return_t1_w1,stock_return_t3_w1
1092,2022,18,2022-10-09,Japanese Grand Prix,6,ferrari,Ferrari,15.0,3,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.,2022-10-10,2022-10-07,2022-10-12,44.82991027832031,44.13119125366211,43.40660095214844,-0.015586000960526203,-0.03174910048526658,2022-10-10,2022-10-07,2022-10-12,3639.659912109375,3612.389892578125,3577.030029296875,-0.00749246363390188,-0.017207619482283665,2022-10-10,0.034757657250430674,0.07047190820982219,32.45000076293945,-0.008093537326624323,-0.014541481002982914,1.5,-0.015586000960526203,-0.03174910048526658
1092,2022,18,2022-10-09,Japanese Grand Prix,6,ferrari,Ferrari,15.0,3,0,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.,2022-10-10,2022-10-07,2022-10-12,2.1412572860717773,2.1150379180908203,2.045119285583496,-0.012244847058551112,-0.044897921008199004,2022-10-10,2022-10-07,2022-10-12,3639.659912109375,3612.389892578125,3577.030029296875,-0.00749246363390188,-0.017207619482283665,2022-10-10,0.034757657250430674,0.07047190820982219,32.45000076293945,-0.004752383424649231,-0.02769030152591534,1.5,-0.012244847058551112,-0.044897921008199004
1092,2022,18,2022-10-09,Japanese Grand Prix,1,mclaren,McLaren,1.0,10,0,0,10,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.,2022-10-10,2022-10-07,2022-10-12,31.94927024841309,31.838470458984375,31.182861328125,-0.0034679912425924497,-0.023988307536575326,2022-10-10,2022-10-07,2022-10-12,3639.659912109375,3612.389892578125,3577.030029296875,-0.00749246363390188,-0.017207619482283665,2022-10-10,0.034757657250430674,0.07047190820982219,32.45000076293945,0.0040244723913094305,-0.0067806880542916614,0.1,-0.0034679912425924497,-0.023988307536575326
1092,2022,18,2022-10-09,Japanese Grand Prix,131,mercedes,Mercedes,14.0,5,0,0,6,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.,2022-10-10,2022-10-07,2022-10-12,7.877999782562256,7.814000129699707,8.076000213623047,-0.008123845472071567,0.0251333379697547,2022-10-10,2022-10-07,2022-10-12,3639.659912109375,3612.389892578125,3577.030029296875,-0.00749246363390188,-0.017207619482283665,2022-10-10,0.034757657250430674,0.07047190820982219,32.45000076293945,-0.0006313818381696867,0.042340957452038364,1.4,-0.008123845472071567,0.0251333379697547
1092,2022,18,2022-10-09,Japanese Grand Prix,131,mercedes,Mercedes,14.0,5,0,0,6,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.,2022-10-10,2022-10-07,2022-10-12,171.8800048828125,161.0800018310547,152.99000549316406,-0.06283455169274188,-0.10990225071571069,2022-10-10,2022-10-07,2022-10-12,3639.659912109375,3612.389892578125,3577.030029296875,-0.00749246363390188,-0.017207619482283665,2022-10-10,0.034757657250430674,0.07047190820982219,32.45000076293945,-0.05534208805884,-0.09269463123342703,1.4,-0.06283455169274188,-0.10990225071571069
1092,2022,18,2022-10-09,Japanese Grand Prix,9,red_bull,Red Bull,43.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.,2022-10-10,2022-10-07,2022-10-12,60.300724029541016,59.61473083496094,61.079959869384766,-0.011376201623118365,0.012922495581678461,2022-10-10,2022-10-07,2022-10-12,3639.659912109375,3612.389892578125,3577.030029296875,-0.00749246363390188,-0.017207619482283665,2022-10-10,0.034757657250430674,0.07047190820982219,32.45000076293945,-0.0038837379892164847,0.030130115063962126,4.3,-0.011376201623118365,0.012922495581678461
1093,2022,19,2022-10-23,United States Grand Prix,117,aston_martin,Aston Martin,4.0,8,0,0,7,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.,2022-10-24,2022-10-21,2022-10-26,56.427772521972656,56.8770866394043,57.710208892822266,0.007962641397136094,0.02272704226186195,2022-10-24,2022-10-21,2022-10-26,3752.75,3797.340087890625,3830.60009765625,0.011881976654619875,0.02074481317866894,2022-10-24,0.005389014635704514,-0.08117210522268536,29.850000381469727,-0.00391933525748378,0.00198222908319301,0.4,0.007962641397136094,0.02272704226186195
1093,2022,19,2022-10-23,United States Grand Prix,6,ferrari,Ferrari,15.0,3,0,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.,2022-10-24,2022-10-21,2022-10-26,45.70977020263672,45.66664123535156,45.98581314086914,-0.0009435393591776808,0.006039035790569303,2022-10-24,2022-10-21,2022-10-26,3752.75,3797.340087890625,3830.60009765625,0.011881976654619875,0.02074481317866894,2022-10-24,0.005389014635704514,-0.08117210522268536,29.850000381469727,-0.012825516013797555,-0.014705777388099639,1.5,-0.0009435393591776808,0.006039035790569303
1093,2022,19,2022-10-23,United States Grand Prix,6,ferrari,Ferrari,15.0,3,0,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.,2022-10-24,2022-10-21,2022-10-26,2.289834499359131,2.342273473739624,2.351013422012329,0.022900770512091384,0.026717617657660675,2022-10-24,2022-10-21,2022-10-26,3752.75,3797.340087890625,3830.60009765625,0.011881976654619875,0.02074481317866894,2022-10-24,0.005389014635704514,-0.08117210522268536,29.850000381469727,0.01101879385747151,0.005972804478991733,1.5,0.022900770512091384,0.026717617657660675
1093,2022,19,2022-10-23,United States Grand Prix,1,mclaren,McLaren,8.0,6,0,0,8,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.,2022-10-24,2022-10-21,2022-10-26,34.355804443359375,34.75669860839844,35.2321891784668,0.011668891808369608,0.02550907333729513,2022-10-24,2022-10-21,2022-10-26,3752.75,3797.340087890625,3830.60009765625,0.011881976654619875,0.02074481317866894,2022-10-24,0.005389014635704514,-0.08117210522268536,29.850000381469727,-0.00021308484625026658,0.004764260158626188,0.8,0.011668891808369608,0.02550907333729513
1093,2022,19,2022-10-23,United States Grand Prix,131,mercedes,Mercedes,29.0,2,0,1,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.,2022-10-24,2022-10-21,2022-10-26,8.845999717712402,8.894000053405762,9.513999938964844,0.005426219446655445,0.07551438419276679,2022-10-24,2022-10-21,2022-10-26,3752.75,3797.340087890625,3830.60009765625,0.011881976654619875,0.02074481317866894,2022-10-24,0.005389014635704514,-0.08117210522268536,29.850000381469727,-0.00645575720796443,0.05476957101409785,2.9,0.005426219446655445,0.07551438419276679
1093,2022,19,2022-10-23,United States Grand Prix,131,mercedes,Mercedes,29.0,2,0,1,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.,2022-10-24,2022-10-21,2022-10-26,156.32000732421875,157.97000122070312,161.77000427246094,0.010555231698922363,0.03486435960138179,2022-10-24,2022-10-21,2022-10-26,3752.75,3797.340087890625,3830.60009765625,0.011881976654619875,0.02074481317866894,2022-10-24,0.005389014635704514,-0.08117210522268536,29.850000381469727,-0.001326744955697512,0.014119546422712848,2.9,0.010555231698922363,0.03486435960138179
1093,2022,19,2022-10-23,United States Grand Prix,9,red_bull,Red Bull,37.0,1,1,1,3,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.,2022-10-24,2022-10-21,2022-10-26,69.62235260009766,69.83303833007812,71.65259552001953,0.0030261219581393384,0.029160791672515618,2022-10-24,2022-10-21,2022-10-26,3752.75,3797.340087890625,3830.60009765625,0.011881976654619875,0.02074481317866894,2022-10-24,0.005389014635704514,-0.08117210522268536,29.850000381469727,-0.008855854696480536,0.008415978493846676,3.7,0.0030261219581393384,0.029160791672515618
1094,2022,20,2022-10-30,Mexico City Grand Prix,117,aston_martin,Aston Martin,0.0,14,0,0,17,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.,2022-10-31,2022-10-28,2022-11-02,58.99266815185547,58.27186965942383,56.409034729003906,-0.012218441969368166,-0.04379583944569054,2022-10-31,2022-10-28,2022-11-02,3901.06005859375,3871.97998046875,3759.68994140625,-0.00745440410765752,-0.03623889790572998,2022-10-31,0.005048511097732078,0.004271868363167286,25.8799991607666,-0.004764037861710646,-0.00755694153996056,0.0,-0.012218441969368166,-0.04379583944569054
1094,2022,20,2022-10-30,Mexico City Grand Prix,6,ferrari,Ferrari,18.0,5,0,0,5,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.,2022-10-31,2022-10-28,2022-11-02,48.46150207519531,47.98706817626953,47.365989685058594,-0.00978991320140321,-0.022605828198161593,2022-10-31,2022-10-28,2022-11-02,3901.06005859375,3871.97998046875,3759.68994140625,-0.00745440410765752,-0.03623889790572998,2022-10-31,0.005048511097732078,0.004271868363167286,25.8799991607666,-0.0023355090937456913,0.01363306970756839,1.8,-0.00978991320140321,-0.022605828198161593
1094,2022,20,2022-10-30,Mexico City Grand Prix,6,ferrari,Ferrari,18.0,5,0,0,5,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.,2022-10-31,2022-10-28,2022-11-02,2.342273473739624,2.3297762870788574,2.302997350692749,-0.005335494254141815,-0.01676837631780359,2022-10-31,2022-10-28,2022-11-02,3901.06005859375,3871.97998046875,3759.68994140625,-0.00745440410765752,-0.03623889790572998,2022-10-31,0.005048511097732078,0.004271868363167286,25.8799991607666,0.0021189098535157047,0.019470521587926393,1.8,-0.005335494254141815,-0.01676837631780359
1094,2022,20,2022-10-30,Mexico City Grand Prix,1,mclaren,McLaren,8.0,7,0,0,8,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.,2022-10-31,2022-10-28,2022-11-02,36.50944900512695,35.80089569091797,35.120296478271484,-0.019407395441916497,-0.03804912330121424,2022-10-31,2022-10-28,2022-11-02,3901.06005859375,3871.97998046875,3759.68994140625,-0.00745440410765752,-0.03623889790572998,2022-10-31,0.005048511097732078,0.004271868363167286,25.8799991607666,-0.011952991334258978,-0.001810225395484255,0.8,-0.019407395441916497,-0.03804912330121424
1094,2022,20,2022-10-30,Mexico City Grand Prix,131,mercedes,Mercedes,31.0,2,0,1,2,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.,2022-10-31,2022-10-28,2022-11-02,9.517999649047852,9.734000205993652,11.024999618530272,0.022693902596162552,0.1583315848969562,2022-10-31,2022-10-28,2022-11-02,3901.06005859375,3871.97998046875,3759.68994140625,-0.00745440410765752,-0.03623889790572998,2022-10-31,0.005048511097732078,0.004271868363167286,25.8799991607666,0.03014830670382007,0.19457048280268618,3.1,0.022693902596162552,0.11333213663627695
1094,2022,20,2022-10-30,Mexico City Grand Prix,131,mercedes,Mercedes,31.0,2,0,1,2,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.,2022-10-31,2022-10-28,2022-11-02,163.64999389648438,161.1999969482422,147.99000549316406,-0.01497095655128422,-0.09569195837077715,2022-10-31,2022-10-28,2022-11-02,3901.06005859375,3871.97998046875,3759.68994140625,-0.00745440410765752,-0.03623889790572998,2022-10-31,0.005048511097732078,0.004271868363167286,25.8799991607666,-0.007516552443626701,-0.05945306046504717,3.1,-0.01497095655128422,-0.09569195837077715
1094,2022,20,2022-10-30,Mexico City Grand Prix,9,red_bull,Red Bull,40.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.,2022-10-31,2022-10-28,2022-11-02,74.08505249023438,74.76500701904297,71.93990325927734,0.009178025876383389,-0.028955223204300218,2022-10-31,2022-10-28,2022-11-02,3901.06005859375,3871.97998046875,3759.68994140625,-0.00745440410765752,-0.03623889790572998,2022-10-31,0.005048511097732078,0.004271868363167286,25.8799991607666,0.01663242998404091,0.007283674701429765,4.0,0.009178025876383389,-0.028955223204300218
1095,2022,21,2022-11-13,São Paulo Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,13,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.,2022-11-14,2022-11-11,2022-11-16,54.68662643432617,54.36835479736328,55.61336135864258,-0.005819917184782031,0.01694628074067306,2022-11-14,2022-11-11,2022-11-16,3992.929931640625,3957.25,3958.7900390625,-0.008935777048800997,-0.008550085566890409,2022-11-14,0.05372997601585361,0.07060391297815194,23.729999542236328,0.003115859864018966,0.025496366307563467,0.1,-0.005819917184782031,0.01694628074067306
1095,2022,21,2022-11-13,São Paulo Grand Prix,6,ferrari,Ferrari,37.0,3,0,1,5,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.,2022-11-14,2022-11-11,2022-11-16,48.53960418701172,47.573509216308594,48.58312225341797,-0.0199032313279891,0.0008965476158104835,2022-11-14,2022-11-11,2022-11-16,3992.929931640625,3957.25,3958.7900390625,-0.008935777048800997,-0.008550085566890409,2022-11-14,0.05372997601585361,0.07060391297815194,23.729999542236328,-0.010967454279188105,0.009446633182700892,3.7,-0.0199032313279891,0.0008965476158104835
1095,2022,21,2022-11-13,São Paulo Grand Prix,6,ferrari,Ferrari,37.0,3,0,1,5,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.,2022-11-14,2022-11-11,2022-11-16,2.3654820919036865,2.3654820919036865,2.374408483505249,0.0,0.0037736035424300596,2022-11-14,2022-11-11,2022-11-16,3992.929931640625,3957.25,3958.7900390625,-0.008935777048800997,-0.008550085566890409,2022-11-14,0.05372997601585361,0.07060391297815194,23.729999542236328,0.008935777048800997,0.012323689109320468,3.7,0.0,0.0037736035424300596
1095,2022,21,2022-11-13,São Paulo Grand Prix,1,mclaren,McLaren,2.0,18,0,0,4,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.,2022-11-14,2022-11-11,2022-11-16,39.791202545166016,39.39031219482422,38.39273452758789,-0.01007484882837495,-0.03514515591708389,2022-11-14,2022-11-11,2022-11-16,3992.929931640625,3957.25,3958.7900390625,-0.008935777048800997,-0.008550085566890409,2022-11-14,0.05372997601585361,0.07060391297815194,23.729999542236328,-0.0011390717795739524,-0.026595070350193484,0.2,-0.01007484882837495,-0.03514515591708389
1095,2022,21,2022-11-13,São Paulo Grand Prix,131,mercedes,Mercedes,58.0,1,1,1,3,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.,2022-11-14,2022-11-11,2022-11-16,11.130000114440918,11.045000076293944,10.699999809265137,-0.007637020419855034,-0.03863434867515103,2022-11-14,2022-11-11,2022-11-16,3992.929931640625,3957.25,3958.7900390625,-0.008935777048800997,-0.008550085566890409,2022-11-14,0.05372997601585361,0.07060391297815194,23.729999542236328,0.0012987566289459629,-0.030084263108260623,5.8,-0.007637020419855034,-0.03863434867515103
1095,2022,21,2022-11-13,São Paulo Grand Prix,131,mercedes,Mercedes,58.0,1,1,1,3,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.,2022-11-14,2022-11-11,2022-11-16,143.1199951171875,142.00999450683594,143.64999389648438,-0.007755733987013347,0.0037031777346199224,2022-11-14,2022-11-11,2022-11-16,3992.929931640625,3957.25,3958.7900390625,-0.008935777048800997,-0.008550085566890409,2022-11-14,0.05372997601585361,0.07060391297815194,23.729999542236328,0.00118004306178765,0.012253263301510331,5.8,-0.007755733987013347,0.0037031777346199224
1095,2022,21,2022-11-13,São Paulo Grand Prix,9,red_bull,Red Bull,23.0,6,0,0,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.,2022-11-14,2022-11-11,2022-11-16,74.44898223876953,75.20555114746094,76.50797271728516,0.010162246493376825,0.0276563952467761,2022-11-14,2022-11-11,2022-11-16,3992.929931640625,3957.25,3958.7900390625,-0.008935777048800997,-0.008550085566890409,2022-11-14,0.05372997601585361,0.07060391297815194,23.729999542236328,0.019098023542177822,0.03620648081366651,2.3,0.010162246493376825,0.0276563952467761
1096,2022,22,2022-11-20,Abu Dhabi Grand Prix,117,aston_martin,Aston Martin,5.0,8,0,0,9,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.,2022-11-21,2022-11-18,2022-11-23,56.39386749267578,54.72941589355469,56.45027923583984,-0.029514762386836924,0.0010003169789938315,2022-11-21,2022-11-18,2022-11-23,3965.340087890625,3949.93994140625,4027.260009765625,-0.003883688698329779,0.015615286583890109,2022-11-21,-0.03287198102485189,-0.11980970403180657,22.36000061035156,-0.025631073688507144,-0.014614969604896277,0.5,-0.029514762386836924,0.0010003169789938315
1096,2022,22,2022-11-20,Abu Dhabi Grand Prix,6,ferrari,Ferrari,30.0,2,0,1,3,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.,2022-11-21,2022-11-18,2022-11-23,48.687557220458984,47.599613189697266,49.46217727661133,-0.022345422380413704,0.015910020965825833,2022-11-21,2022-11-18,2022-11-23,3965.340087890625,3949.93994140625,4027.260009765625,-0.003883688698329779,0.015615286583890109,2022-11-21,-0.03287198102485189,-0.11980970403180657,22.36000061035156,-0.018461733682083925,0.000294734381935724,3.0,-0.022345422380413704,0.015910020965825833
1096,2022,22,2022-11-20,Abu Dhabi Grand Prix,6,ferrari,Ferrari,30.0,2,0,1,3,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.,2022-11-21,2022-11-18,2022-11-23,2.392261028289795,2.4547457695007324,2.544008731842041,0.026119533141250484,0.06343275326469255,2022-11-21,2022-11-18,2022-11-23,3965.340087890625,3949.93994140625,4027.260009765625,-0.003883688698329779,0.015615286583890109,2022-11-21,-0.03287198102485189,-0.11980970403180657,22.36000061035156,0.030003221839580263,0.047817466680802445,3.0,0.026119533141250484,0.06343275326469255
1096,2022,22,2022-11-20,Abu Dhabi Grand Prix,1,mclaren,McLaren,11.0,6,0,0,7,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.,2022-11-21,2022-11-18,2022-11-23,39.19451904296875,38.29018020629883,41.59056091308594,-0.02307309437012095,0.061132064600420755,2022-11-21,2022-11-18,2022-11-23,3965.340087890625,3949.93994140625,4027.260009765625,-0.003883688698329779,0.015615286583890109,2022-11-21,-0.03287198102485189,-0.11980970403180657,22.36000061035156,-0.01918940567179117,0.045516778016530646,1.1,-0.02307309437012095,0.061132064600420755
1096,2022,22,2022-11-20,Abu Dhabi Grand Prix,131,mercedes,Mercedes,10.0,5,0,0,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.,2022-11-21,2022-11-18,2022-11-23,10.96500015258789,11.1899995803833,12.010000228881836,0.020519783371120814,0.09530324320582073,2022-11-21,2022-11-18,2022-11-23,3965.340087890625,3949.93994140625,4027.260009765625,-0.003883688698329779,0.015615286583890109,2022-11-21,-0.03287198102485189,-0.11980970403180657,22.36000061035156,0.024403472069450594,0.07968795662193062,1.0,0.020519783371120814,0.09530324320582073
1096,2022,22,2022-11-20,Abu Dhabi Grand Prix,131,mercedes,Mercedes,10.0,5,0,0,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.,2022-11-21,2022-11-18,2022-11-23,138.99000549316406,135.55999755859375,140.88999938964844,-0.02467809050298231,0.013670003751297122,2022-11-21,2022-11-18,2022-11-23,3965.340087890625,3949.93994140625,4027.260009765625,-0.003883688698329779,0.015615286583890109,2022-11-21,-0.03287198102485189,-0.11980970403180657,22.36000061035156,-0.02079440180465253,-0.0019452828325929872,1.0,-0.02467809050298231,0.013670003751297122
1096,2022,22,2022-11-20,Abu Dhabi Grand Prix,9,red_bull,Red Bull,40.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.,2022-11-21,2022-11-18,2022-11-23,76.354736328125,76.44092559814453,79.06494140625,0.0011288005717045024,0.035494917649616875,2022-11-21,2022-11-18,2022-11-23,3965.340087890625,3949.93994140625,4027.260009765625,-0.003883688698329779,0.015615286583890109,2022-11-21,-0.03287198102485189,-0.11980970403180657,22.36000061035156,0.005012489270034282,0.019879631065726766,4.0,0.0011288005717045024,0.035494917649616875
1098,2023,1,2023-03-05,Bahrain Grand Prix,117,aston_martin,Aston Martin,23.0,3,0,1,5,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.,2023-03-06,2023-03-03,2023-03-08,59.065773010253906,59.13188934326172,58.11188888549805,0.0011193679459056138,-0.016149524100704915,2023-03-06,2023-03-03,2023-03-08,4045.639892578125,4048.419921875,3992.010009765625,0.0006871667698291617,-0.013256217616126942,2023-03-06,0.006490040060511015,0.033531684527214,18.61000061035156,0.00043220117607645214,-0.0028933064845779732,2.3,0.0011193679459056138,-0.016149524100704915
1098,2023,1,2023-03-05,Bahrain Grand Prix,6,ferrari,Ferrari,12.0,4,0,0,3,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.,2023-03-06,2023-03-03,2023-03-08,54.72681427001953,54.96399688720703,53.909873962402344,0.004333937948904687,-0.014927605754401219,2023-03-06,2023-03-03,2023-03-08,4045.639892578125,4048.419921875,3992.010009765625,0.0006871667698291617,-0.013256217616126942,2023-03-06,0.006490040060511015,0.033531684527214,18.61000061035156,0.0036467711790755253,-0.0016713881382742768,1.2,0.004333937948904687,-0.014927605754401219
1098,2023,1,2023-03-05,Bahrain Grand Prix,6,ferrari,Ferrari,12.0,4,0,0,3,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.,2023-03-06,2023-03-03,2023-03-08,3.57946515083313,3.624096632003784,3.5526862144470215,0.012468757004175934,-0.007481267523969493,2023-03-06,2023-03-03,2023-03-08,4045.639892578125,4048.419921875,3992.010009765625,0.0006871667698291617,-0.013256217616126942,2023-03-06,0.006490040060511015,0.033531684527214,18.61000061035156,0.011781590234346773,0.005774950092157449,1.2,0.012468757004175934,-0.007481267523969493
1098,2023,1,2023-03-05,Bahrain Grand Prix,1,mclaren,McLaren,0.0,17,0,0,11,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.,2023-03-06,2023-03-03,2023-03-08,37.39752197265625,36.72081756591797,36.43885803222656,-0.018094899636212913,-0.025634424150632995,2023-03-06,2023-03-03,2023-03-08,4045.639892578125,4048.419921875,3992.010009765625,0.0006871667698291617,-0.013256217616126942,2023-03-06,0.006490040060511015,0.033531684527214,18.61000061035156,-0.018782066406042075,-0.012378206534506053,0.0,-0.018094899636212913,-0.025634424150632995
1098,2023,1,2023-03-05,Bahrain Grand Prix,131,mercedes,Mercedes,16.0,5,0,0,6,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.,2023-03-06,2023-03-03,2023-03-08,15.279999732971191,15.649999618530272,15.274999618530272,0.02421465261944311,-0.0003272326261977154,2023-03-06,2023-03-03,2023-03-08,4045.639892578125,4048.419921875,3992.010009765625,0.0006871667698291617,-0.013256217616126942,2023-03-06,0.006490040060511015,0.033531684527214,18.61000061035156,0.02352748584961395,0.012928984989929226,1.6,0.02421465261944311,-0.0003272326261977154
1098,2023,1,2023-03-05,Bahrain Grand Prix,131,mercedes,Mercedes,16.0,5,0,0,6,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.,2023-03-06,2023-03-03,2023-03-08,126.04000091552734,127.58999633789062,128.9199981689453,0.012297646866902934,0.022849866966822452,2023-03-06,2023-03-03,2023-03-08,4045.639892578125,4048.419921875,3992.010009765625,0.0006871667698291617,-0.013256217616126942,2023-03-06,0.006490040060511015,0.033531684527214,18.61000061035156,0.011610480097073772,0.036106084582949394,1.6,0.012297646866902934,0.022849866966822452
